id,first_name,last_name,hand,birth_date,country_code,clean_birth_date
113609,Hj,Gilbert,,,GBR,
113610,Neville,Willford,,,GBR,
113611,Bill,Swinden,,,GBR,
113612,Mrl,White,,,GBR,
113613,Fred A,Lindeman,,,GBR,
113614,Jg,Hogan,,,GBR,
113615,Geoffrey Blenkinsop,Youll,,18800000,GBR,
113616,Samuel Percy,Hardy,,18761123,USA,1876-11-23
113617,Major T,Moss,,,GBR,
113618,Richard Mk,Turnbull,,,GBR,
113619,Rh,Hotham,,,GBR,
113620,Is,White,,,GBR,
113621,Clark,Hopkins,,,GBR,
113622,George Alan,Thomas,,18810614,GBR,1881-06-14
113623,William Alfred,Ingram,,,GBR,
113624,Sf,Thol,,,GBR,
113625,Hs,Milford,,,GBR,
113626,Luis,De Olivares,,,ESP,
113627,Paul,De Borman,,18791201,BEL,1879-12-01
113628,Major Josiah George,Ritchie,,18701018,GBR,1870-10-18
113629,Henry Hew Gordon Dacre,Stoker,,18500000,IRL,
113630,Frederick C,Inman,,,USA,
113631,L,Robinson,,,GBR,
113632,E,Coutts,,,RSA,
113633,Arthur M,Lovibond,,,USA,
113634,E Morris,Hall,,,GBR,
113635,Frank,Walters,,,GBR,
113636,Donald,Kingdon,,,GBR,
113637,Bill,Johnston,,18941102,USA,1894-11-02
113638,John Mason,Flavelle,,18680000,GBR,
113639,E Stanley,Franklin,,,GBR,
113640,Sirdar,Dass,,,IND,
113641,Hr,Fussell,,,GBR,
113642,Ambrose Nevil Waddell,Dudley,,18790000,GBR,
113643,Cw,Murray,,,GBR,
113644,Cecil R,Blackbeard,,19000000,RSA,
113645,Yasin,Mohamed,,,IND,
113646,George,Stoddart,,,GBR,
113647,B,Wood Hill,,,GBR,
113648,George Henry,Dodd,,18830116,RSA,1883-01-16
113649,Ea,Niles,,,USA,
113650,Carl Erik,Von Braun,,18961114,SWE,1896-11-14
113651,Gerard Jacobus,Scheurleer,,18860529,NED,1886-05-29
113652,Frank H,Jarvis,,,GBR,
113653,Cs,Grace,,,GBR,
113654,Jm,Bell,,,GBR,
113655,Mark Day,Hick,,18800000,GBR,
113656,Ernest Talbot Thomas,Lamb,,18810905,GBR,1881-09-05
113657,Cs,Galbraith,,,GBR,
113658,John C F,Masterman,,,GBR,
113659,E Ulysses,Williams,,,GBR,
113660,Charles Lyndhurst,Winslow,,18550110,GBR,1855-01-10
113661,Eb,Milner,,,GBR,
113662,Chuck,Garland,,18981029,USA,1898-10-29
113663,Alexander S,Drew,,,GBR,
113664,Rs,Barnes,,,GBR,
113665,Aw,Davson,,,GBR,
113666,Aw,Asthalter,,,USA,
113667,Pe,Harrison,,,GBR,
113668,Herbert,Roper Barrett,,18731124,GBR,1873-11-24
113669,John Brian,Gilbert,,18870717,GBR,1887-07-17
113670,Skipper,Stowe,,,GBR,
113671,Nigel,Jones,,,GBR,
113672,George C,Golding,,,GBR,
113673,V,De Bousies,,,BEL,
113674,Jde,Jones,,,USA,
113675,Charles F,Roupell,,,GBR,
113676,Cotah,Ramaswami,,18960618,IND,1896-06-18
113677,Gr,Ashton,,,GBR,
113678,Charles Frederick,Scroope,,18860214,IRL,1886-02-14
113679,Fh,Teall,,,GBR,
113680,G,Towle,,,GBR,
113681,Le,Gaunt,,,GBR,
113682,Herbert E,Pervin,,,GBR,
113683,William D,Radcliffe,,,GBR,
113684,Wl,Hollick,,,GBR,
113685,George F,Birtles,,,GBR,
113686,Hs,Job,,,GBR,
113687,Lm,Andrews,,,GBR,
113688,Manuel,Alonso De Areyzaga,,18951112,ESP,1895-11-12
113689,Hl,Askham,,,GBR,
113690,Thomas B,Nicholson,,,GBR,
113691,J,Sydney,,,GBR,
113692,John,Evers,,,GBR,
113693,Gla,Brian,,,ITA,
113694,Cs,Gordon Smith,,,GBR,
113695,Maxwell,Woosnam,,18920906,GBR,1892-09-06
113696,Gdh,Alston,,,GBR,
113697,Hp,Greenwood,,,GBR,
113698,Hon Cecil James Frederick,Campbell,,18910504,IRL,1891-05-04
113699,Arthur,Diemer Kool,,18960130,NED,1896-01-30
113700,Dh,Kleinman,,,MAS,
113701,Rene,De Grenus,,,SUI,
113702,Francis Wordsworth,Donisthorpe,,18780000,GBR,
113703,Harold Issidro Tower,Aitken,,18770409,RSA,1877-04-09
113704,H Cyril,Eltringham,,,GBR,
113705,Ben,Haughton,,18900108,IRL,1890-01-08
113706,Jl,Holt,,,GBR,
113707,George Hm,Cartwright,,,GBR,
113708,R Douglas,Watson,,,GBR,
113709,U,Kramet,,,GBR,
113710,Denis,Browne,,,AUS,
113711,Ernest,Black,,,GBR,
113712,Frederick,De Saram,,,CEY,
113713,John David Patrick,Wheatley,,18990101,GBR,1899-01-01
113714,Lewis Seymour,Deane,,18820312,IND,1882-03-12
113715,Hugh Basil,Harrison,,,GBR,
113716,Joe,Nathan,,,ITA,
113717,F,De Weck,,,GBR,
113718,Ej,Bunbury,,,GBR,
113719,Arnold W,Jones,,,USA,
113720,Oc,Johnson,,,GBR,
113721,Thomas,Bevan,,,GBR,
113722,Eg,Bisseker,,,GBR,
113723,Fp,Down,,,GBR,
113724,Royden Englefield Ashden,Dash,,18880303,GBR,1888-03-03
113725,Jose Maria,Alonso De Areyzaga,,18900928,ESP,1890-09-28
113726,Og,Miller,,,GBR,
113727,P,De Becker,,,BEL,
113728,James M,Lowry,,,NZL,
113729,Ho,Dixon,,,GBR,
113730,Marcel,Dupont,,,FRA,
113731,Edgar L,Bartleet,,,NZL,
113732,Donald Mcneil,Greig,,18970131,GBR,1897-01-31
113733,Luiz,Ricciardi,,,POR,
113734,George Colket,Caner,,18940705,USA,1894-07-05
113735,Bob,Barbour,,,AUS,
113736,Amos,Wilder,,,USA,
113737,Clinton Gilbert,Mcilquham,,18900000,GBR,
113738,Jack,Weakley,,19030101,GBR,1903-01-01
113739,Pc,Chase,,,GBR,
113740,Wl,Van Ryn,,,RSA,
113741,Dl,Craig,,,GBR,
113742,Julian J,Lezard,,,RSA,
113743,Hs,Lewis Barclay,,,GBR,
113744,Capt,Cazalet,,18961227,GBR,1896-12-27
113745,Fernando,Vasconcelos,,,POR,
113746,Saeed,Hadi,,18890812,IND,1889-08-12
113747,Alexander,Blair,,,GBR,
113748,Am Dudley,Pitt,,,GBR,
113749,Sidney F,Hepburn,,,GBR,
113750,Dean,Mathey,,18901123,USA,1890-11-23
113751,Neville,Wilford,,,GBR,
113752,Marcus,Wallenberg,,18991005,SWE,1899-10-05
113753,Jose,De Verda,,18961021,POR,1896-10-21
113754,R,Peyrelongue,,,FRA,
113755,Manuel,De Gomar,,18970921,ESP,1897-09-21
113756,Dl,Morgan,,,GBR,
113757,A Georges,Watson,,,BEL,
113758,Arthur J,Gore,,,GBR,
113759,David,Rutnam,,18960000,IND,
113760,Gwv,Hurst,,,RSA,
113761,Louis Albert,Meldon,,18861010,IRL,1886-10-10
113762,Whm,Aitken,,,GBR,
113763,F,Rattigan,,,GBR,
113764,Sydney J,Watts,,,GBR,
113765,Cecil John,Tindell Green,,18890703,GBR,1889-07-03
113766,Gm,Elliott,,,GBR,
113767,Lionel W,Alderson,,,GBR,
113768,Eo,Anderson,,,GBR,
113769,Cj,Brierley,,,IND,
113770,Alfredo J,Villegas,,,ARG,
113771,Sm,Lahey Bean,,,GBR,
113772,Ja,Dean,,,GBR,
113773,Ds,Menda,,,POL,
113774,Ah,Mccormick,,,GBR,
113775,Fr,Scovel,,,GBR,
113776,Rf,Scovell,,,GBR,
113777,M,Fox,,,GBR,
113778,Gerald,Millard,,,GBR,
113779,Teddy,Higgs,,,GBR,
113780,Norman H,Latchford,,,GBR,
113781,Jp,Carleton,,,USA,
113782,Victor R,Penman,,,GBR,
113783,Royden,Wilkinson,,,GBR,
113784,Gw,Grounsell,,,GBR,
113785,P,Marsden,,,GBR,
113786,John,Legg,,,GBR,
113787,Carlos,Caminos,,,ARG,
113788,Edwin George Paget,Sayers,,,AUS,
113789,Harold R,Price,,,GBR,
113790,Henning,Larsen,,,DEN,
113791,Henry W,Standring,,,GBR,
113792,Jf,Phillpotts,,,GBR,
113793,Dm,Evans,,,GBR,
113794,Ronald D,Poland,,,GBR,
113795,Arthur,Berger,,,GBR,
113796,F,Crosbie,,,IRL,
113797,S,Simons,,,GBR,
113798,Eliot,Crawshay Williams,,,GBR,
113799,Norman,Dicks,,,GBR,
113800,Ha,Carless,,,GBR,
113801,Brian D,Helmore,,,GBR,
113802,Eric,Portlock,,,GBR,
113803,Ebn,Taylor,,,GBR,
113804,Clive,Branfoot,,,GBR,
113805,Rg,Bernard,,,IND,
113806,Cp,Luck,,,GBR,
113807,Khoo,Hooi Hye,,,CHN,
113808,Sunao,Okamoto,,18940901,JPN,1894-09-01
113809,Gerard,Leembruggen,,18970226,NED,1897-02-26
113810,Gh,Todd,,,GBR,
113811,Wdk,Thellusson,,,GBR,
113812,Felipe,Del Canto,,18930000,MEX,
113813,Pe,Allison,,,NZL,
113814,George S,Fletcher,,,GBR,
113815,Jf,Park,,,NZL,
113816,Masanosuke,Fukuda,,18970504,JPN,1897-05-04
113817,Ta,Digby,,,GBR,
113818,Bm,Clark,,,JAM,
113819,Edward A,Mcguire,,19010828,IRL,1901-08-28
113820,Henry Jf,Hunter,,,GBR,
113821,Ivie John,Richardson,,18950116,RSA,1895-01-16
113822,Stjohn,Evers,,,GBR,
113823,Leslie J,Hill,,,GBR,
113824,Akelly,Evans,,,IRL,
113825,Mariano,Lozano Y Alatorre,,18940000,MEX,
113826,Nc,Abrams,,,GBR,
113827,Carl,Fischer,,,USA,
113828,V,Rudolf,,,GBR,
113829,Ae,Park,,,NZL,
113830,Rg,Stone,,,GBR,
113831,Watty,Washburn,,18940613,USA,1894-06-13
113832,Alan S,Watt,,,GBR,
113833,Charlie,Leslie,,,CAN,
113834,Lewis Rc,Michell,,,GBR,
113835,Ronald G,Macinnes,,,GBR,
113836,Wen,Kelly,,,GBR,
113837,E,Salmond,,,GBR,
113838,R,Jagmohan,,,IND,
113839,Ernest M,Jonklass,,,USA,
113840,Douglas,Powell,,,GBR,
113841,John,Pennycuick,,,GBR,
113842,Fassett S,Burnett,,,GBR,
113843,Lc,Terrey,,,AUS,
113844,John Francis,Hennessey,,19001027,USA,1900-10-27
113845,Maas,Van Der Feen,,18880201,NED,1888-02-01
113846,Wj,Melody,,,NZL,
113847,Maurice,Ferrier,,19011108,SUI,1901-11-08
113848,E,Vuillemin,,,FRA,
113849,Louis B,Dailey Jr,,,USA,
113850,J Brooks,Fenno,,,GBR,
113851,Prr,Hurditch,,,GBR,
113852,Enw,Oliver,,,MAS,
113853,Ha,Lake,,,GBR,
113854,Richard,Powell,,,GBR,
113855,Lucien E,Williams,,,USA,
113856,Leo,Carr,,18910000,AUS,
113857,J,Nicholson,,,NZL,
113858,Baron Goffredo De,Banfield,,,ITA,
113859,Eric B,Andreae,,,IND,
113860,Nelson,Cruz,,,BRA,
113861,Wb,Stott,,,GBR,
113862,Djr,Sumner,,,AUS,
113863,Rs,Cargill,,,GBR,
113864,Lawrence B,Rice,,,USA,
113865,Turner,Cole,,,GBR,
113866,Maurice V,Summerson,,,GBR,
113867,Eric T,Hollins,,,GBR,
113868,Ray,Casey,,19000215,USA,1900-02-15
113869,Ja,Fotheringham,,,NZL,
113870,M,Pan,,,GBR,
113871,Gm,Thomas,,,GBR,
113872,V S Erskine,Lindop,,,GBR,
113873,Rezne,Zemla,,18871106,TCH,1887-11-06
113874,Douglas A,Hodges,,,IND,
113875,Franz,Glanz,,,AUT,
113876,William,Foley,,,CAN,
113877,Turketil George Pearson,Greville,,18680313,GBR,1868-03-13
113878,Russell Rt,Young,,19020625,NZL,1902-06-25
113879,Je,Pogson Smith,,,GBR,
113880,Anthony C,Crossley,,,GBR,
113881,Eric Conrad,Peters,,19030810,GBR,1903-08-10
113882,Ch,Campbell,,,GBR,
113883,Jack W,Olmstead,,,USA,
113884,Francisco,Bryans,,,ARG,
113885,Axel,Petersen,,,DEN,
113886,Rdn,Pryce Jones,,,GBR,
113887,William H,Powell,,,GBR,
113888,H,Lewis Phillipps,,,GBR,
113889,David H,Williams,,,GBR,
113890,Harvey G,Mackintosh,,,GBR,
113891,Paul,Brick,,,AUT,
113892,Basil R,Lawrence,,,GBR,
113893,Einer,Ulrich,,18960506,DEN,1896-05-06
113894,Ga,Pratt,,,GBR,
113895,R C,Wackett,,,GBR,
113896,Roger E,Worthington,,,GBR,
113897,Edward A,Dearman,,,GBR,
113898,Claude,Barrelet De Ricou,,,FRA,
113899,Anthony W,Buzzard,,,GBR,
113900,Ae,Browne,,,GBR,
113901,Ec,Penny,,,GBR,
113902,Noel Galway,Holmes,,,IRL,
113903,W,Legg,,,GBR,
113904,Cyril W,Banks,,,GBR,
113905,Llewelyn G,Owen,,,GBR,
113906,Rd,England,,,GBR,
113907,Jack,Miley,,,IRL,
113908,G Oswald,Jameson,,,GBR,
113909,H Chester,Walsh,,,GBR,
113910,Harvey,Hillier,,,GBR,
113911,A Stjohn,Mahoney,,,IRL,
113912,Christian Gottfrid,Muller,,18961104,SWE,1896-11-04
113913,Oscar,Kreuzer,,18870614,GER,1887-06-14
113914,Billy,Collins,,,GBR,
113915,Jd,Fisher,,,GBR,
113916,Edward O,Mather,,,USA,
113917,Freidrich,Frenz,,,GER,
113918,Placido,Gaslini,,,ITA,
113919,Ch Denis,Ocallaghan,,,IRL,
113920,Richard,Pickersgill,,,GBR,
113921,Jh,Frowen,,,GBR,
113922,Evivian,Bobb,,,IND,
113923,Friedrich Wilhelm,Rahe,,18880416,GER,1888-04-16
113924,Hira Lal,Soni,,19060822,IND,1906-08-22
113925,C Roberto,Bocciardo,,,ITA,
113926,Henry C,Brunie,,,GBR,
113927,Feo,Hartz,,,GER,
113928,William,Lingelbach,,,USA,
113929,Curt,Ostberg,,19050217,SWE,1905-02-17
113930,Stanley W,Harris,,,RSA,
113931,Francisco,Sindreu Pons,,19040309,ESP,1904-03-09
113932,Jack,Chamberlain,,,GBR,
113933,Henry,Purcell,,,IRL,
113934,Arthur W,Vinall,,,GBR,
113935,Costas F,Efstratiades,,,GRE,
113936,Jack A,Wright,,19011111,CAN,1901-11-11
113937,Pol,Leiner,,,HUN,
113938,Alan,Brown,,,GBR,
113939,Imre,Takots,,,HUN,
113940,Colin S,Higgins,,,GBR,
113941,Dh,Balfour,,,GBR,
113942,Harish C,Dhanda,,,IND,
113943,Bud,Chandler,,,USA,
113944,Henry S,Burrows,,,GBR,
113945,Walter,Dessart,,18970606,GER,1897-06-06
113946,John  H,Shales,,,GBR,
113947,Fr,Price,,,GBR,
113948,Dr,Fussell,,,GBR,
113949,Arthur J,Smith,,,GBR,
113950,Harry,Ramberg,,19090406,SWE,1909-04-06
113951,Willard F,Crocker,,19000721,CAN,1900-07-21
113952,Jack S,Harrison,,,GBR,
113953,Lestocq Robert,Erskine,,18570906,GBR,1857-09-06
113954,Aw,Nicholson,,,GBR,
113955,Fw,Porter,,,GBR,
113956,E,Bates,,,GBR,
113957,Seton Montolieu,Montgomerie,,18460515,GBR,1846-05-15
113958,Alexander William,Crichton,,18420523,GBR,1842-05-23
113959,George Arnulph,Montgomerie,,18480223,GBR,1848-02-23
113960,George Ernest,Tabor,,18551216,GBR,1855-12-16
113961,Charles Gipps,Hamilton,,18570627,GBR,1857-06-27
113962,F,Pollock,,,GBR,
113963,Charles Gilbert,Heathcote,,18410302,GBR,1841-03-02
113964,H,Wheeler,,,GBR,
113965,Edmond Bennet,Brackenbury,,18431127,GBR,1843-11-27
113966,Gwynne,James,,,GBR,
113967,Herbert Fortescue,Lawford,,18510515,GBR,1851-05-15
113968,A,Keyser,,,GBR,
113969,Capt,Grimston,,,GBR,
113970,J,Cunningham,,,GBR,
113971,Er,Seymour,,,GBR,
113972,Hs,Cotton,,,GBR,
113973,Arthur Sydney,Tabor,,18521109,GBR,1852-11-09
113974,C,Wallis,,,GBR,
113975,Frank,Hadow,,18550102,GBR,1855-01-02
113976,Frederick William,Oliver,,18360104,GBR,1836-01-04
113977,Robert Dalby,Dalby,,18350000,GBR,
113978,Beckwith,Smith,,,GBR,
113979,Ac,Brown,,,GBR,
113980,Fm,Ashley,,,GBR,
113981,Arthur Thomas,Myers,,18510416,GBR,1851-04-16
113982,Geoffrey Fowell,Buxton,,18520621,GBR,1852-06-21
113983,Alexander Astell,Hadow,,18530601,GBR,1853-06-01
113984,C,Ewbank,,,GBR,
113985,Mr,Clapham,,,GBR,
113986,Mr,Crum,,,GBR,
113987,Spencer William,Gore,,18500310,GBR,1850-03-10
113988,Cl,Stephen,,,GBR,
113989,Ha,Taylor,,,GBR,
113990,Cj,Coventry,,,GBR,
113991,Victor Alexander,Brooke,,18430105,IRL,1843-01-05
113992,Ernest,Renshaw,,18610103,GBR,1861-01-03
113993,Bt,Cotton,,,GBR,
113994,Alfred,Schacht,,18580000,GBR,
113995,John Thorneycroft,Hartley,,18490109,GBR,1849-01-09
113996,Charles John,Cole,,18530000,GBR,
113997,Gh,Cartland,,,GBR,
113998,Henry Lyle,Mulholland,,18540000,GBR,
113999,William Cecil,Marshall,,18490429,GBR,1849-04-29
114000,Ah,Cochran,,,GBR,
114001,Cecil Francis,Parr,,18470802,GBR,1847-08-02
114002,Hubert James,Medlycott,,18411209,GBR,1841-12-09
114003,Edward Ballachey,Hill,,18500306,GBR,1850-03-06
114004,Edward North,Buxton,,18400901,GBR,1840-09-01
114005,Capt,Belson,,,GBR,
114006,T,Hoare,,,GBR,
114007,Wf,Adams,,,GBR,
114008,Arthur Basil,Brooke,,18470000,IRL,
114009,Ht,Gilson,,,GBR,
114010,William Francis,Wells Cole,,18590422,GBR,1859-04-22
114011,Charles David,Barry,,18670331,IRL,1867-03-31
114012,R,Barrington,,,GBR,
114013,Gg,Arbuthnot,,,GBR,
114014,Otway Edward,Woodhouse,,18551021,GBR,1855-10-21
114015,William Charles,Renshaw,,18610103,GBR,1861-01-03
114016,We,Martin,,,GBR,
114017,Lyttleton Stewart Forbes,Winslow,,18440131,GBR,1844-01-31
114018,S,Pilkington,,,GBR,
114019,Edgar,Lubbock,,18470222,GBR,1847-02-22
114020,Alfred John,Mulholland,,18560000,IRL,
114021,Vere Thomas Saint Leger,Goold,,18531002,IRL,1853-10-02
114022,F,Durant,,,GBR,
114023,James David,Vans Agnew,,18580404,GBR,1858-04-04
114024,Edward Melvill Dane,Vanderspar,,19110602,GBR,1911-06-02
114025,George W,Gibbs,,,GBR,
114026,Jimmy,Reddall,,,GBR,
114027,Colin,Ritchie,,,GBR,
114028,Paul,Partridge,,,GBR,
114029,Wilfred F,Freeman,,,GBR,
114030,Gerry L,France,,,GBR,
114031,Teddy,Burwell,,,USA,
114032,Pat V V,Sherwood,,,GBR,
114033,Dave N,Jones Jr,,,USA,
114034,H Clinton,Nunes,,,JAM,
114035,Weric,Attewell,,,GBR,
114036,Ernst,Asmussen,,,DEN,
114037,Harry,Kinzl,,,AUT,
114038,Lester Rollo,Stoefen,,19110330,USA,1911-03-30
114039,James E,Giesen,,,NZL,
114040,Ted,Stanham,,,URU,
114041,Harry F,Cronin,,,IRL,
114042,Jack H,Oshea,,,RSA,
114043,Anker,Jacobsen,,19110717,DEN,1911-07-17
114044,Ian M,Bailey,,,GBR,
114045,Brian W,Finnigan,,,GBR,
114046,Iwao,Aoki,,19010903,JPN,1901-09-03
114047,James,Cummins,,,GBR,
114048,J Desmond,Morris,,,GBR,
114049,Peter,Graves,,,GBR,
114050,Dickie,Ritchie,,19110422,GBR,1911-04-22
114051,Gordon,Jason,,,USA,
114052,Alfred L,Della Porta,,,GBR,
114053,Clifford Samuel,Sutter,,19100831,USA,1910-08-31
114054,Malcolm,Young,,,GBR,
114055,Jimmy W,Nuthall,,,GBR,
114056,Walter Hs,Michelmore,,,IND,
114057,Joop,Knottenbelt,,,NED,
114058,Max V,Callendar,,,GBR,
114059,Geoffrey  Em,De St Croix,,,GBR,
114060,Arthur W,Hill,,,GBR,
114061,Afzal,Hyat,,,GBR,
114062,Edward M,Buzzard,,,GBR,
114063,Hugh,Mackinnon,,,GBR,
114064,John T B,Leader,,,GBR,
114065,Norman,Taylor,,,GBR,
114066,A Martin,Wedd,,,GBR,
114067,Orson,Wright,,,GBR,
114068,Carlos A,Magrane,,,ARG,
114069,Errol E R,Whitehouse,,,GBR,
114070,Edward,Flury,,,SUI,
114071,Ruy,Sissener,,,ARG,
114072,Berkeley,Bell,,19071108,USA,1907-11-08
114073,Eugene H,Mccauliff,,,USA,
114074,George H,Perkins,,,GBR,
114075,John Thomas Godfray Hope,Doeg,,19081207,USA,1908-12-07
114076,E Claude,Metcalf,,,GBR,
114077,Llewelyn,Williams,,,ARG,
114078,Wah,Duff,,,CAN,
114079,Jorge,Williams,,19030000,ARG,
114080,Wg,Curtis Morgan,,,GBR,
114081,Jan,Van Der Heide,,,NED,
114082,Raymond V,Fontes,,,UNK,
114083,Edward,Hansom,,,GBR,
114084,Fritz,Jensen,,,NOR,
114085,Stig,Martenson,,19130408,SWE,1913-04-08
114086,Harold A,Hare,,,GBR,
114087,Lawrence,Shaffi,,,GBR,
114088,Lawrence,Hali,,,USA,
114089,Wayne R,Sabin,,19150401,USA,1915-04-01
114090,Hfc,Horne,,,GBR,
114091,Bitsy,Grant,,19091225,USA,1909-12-25
114092,Jimmy,Hunt,,,GBR,
114093,Harold,Rothwell,,,GBR,
114094,John As,Collins,,,GBR,
114095,John D,Anderson,,,GBR,
114096,Len,King,,,AUS,
114097,Jin,Ho,,,CHN,
114098,J Brian,Sturgeon,,,GBR,
114099,Kalle,Schraeder,,19131030,SWE,1913-10-30
114100,Edwin A,Barlow,,,GBR,
114101,Leslie W J,Newman,,,GBR,
114102,Herbert J,Whitney,,,GBR,
114103,Gerald,Stratford,,,USA,
114104,Kasom,Chartikavanij,,,THA,
114105,Man Mohan,Bhandari,,19130226,IND,1913-02-26
114106,Stanley,Stewart,,,GBR,
114107,Stanley Gordon,Lum,,19060000,CHN,
114108,Merrimon,Cunningim,,,USA,
114109,Laird,Watt,,19130521,CAN,1913-05-21
114110,Finn Trgyve,Smith,,19120918,NOR,1912-09-18
114111,Elek,Straub,,,HUN,
114112,Heinz,Pietzner,,,GER,
114113,Walter,Musgrove,,,RSA,
114114,Carlos,Ponce De Leon,,,URU,
114115,Grady C,Frank,,,GBR,
114116,John,Kitson,,,RSA,
114117,Richard O,Williams,,,GBR,
114118,Jiro,Fujikura,,19170000,JPN,
114119,Werner,Menzel,,,GER,
114120,Db,Jarvis,,,GBR,
114121,Alistair,Dewar Brown,,19151215,NZL,1915-12-15
114122,Helmuth,Gulcz,,,GER,
114123,Robert W D,Higgin,,,GBR,
114124,Kalman,Aschner,,,HUN,
114125,Hector J,Etchart,,,ARG,
114126,Gyorgi,Dallos,,,HUN,
114127,Reginald F,Bessemer Clark,,,GBR,
114128,Jack W,Gunn,,,NZL,
114129,Yeshwant Rao,Savoor,,,IND,
114130,Mihaly,Csikos,,,HUN,
114131,Malcolm D,Maclagan,,,GBR,
114132,W Dermot,Muspratt,,,GBR,
114133,Arnulf,Schmidt,,19110131,ROU,1911-01-31
114134,Neil V,Edwards,,,NZL,
114135,Chuni L,Savara,,,IND,
114136,Jack C,Warboys,,,GBR,
114137,Jagan N,Dhamija,,,IND,
114138,Thomas B,Henderson Brooks,,,GBR,
114139,Englebert,Koch,,,GER,
114140,Keith,Lavarack,,,GBR,
114141,Yudishtra,Singh,,,IND,
114142,Sigurd,Rinde,,19180317,NOR,1918-03-17
114143,R,De Brauw,,,NED,
114144,Leonard,Brooke Edwards,,,IND,
114145,Pd,Eeman,,,GBR,
114146,Montague,Hankey,,18400816,GBR,1840-08-16
114147,John,Baker,,,GBR,
114148,Jw,Trist,,,GBR,
114149,Francis Nathaniel,Langham,,18410609,GBR,1841-06-09
114150,Charles Francis,Buller,,18460526,GBR,1846-05-26
114151,E,Wheeler,,,GBR,
114152,J,Lambert,,,GBR,
114153,Hc,Soden,,,GBR,
114154,Bayly Nash,Akroyd,,18500427,GBR,1850-04-27
114155,G,Nicol,,,GBR,
114156,Fd,Jackson,,,GBR,
114157,Major,Battye,,,GBR,
114158,Julian,Marshall,,18360624,GBR,1836-06-24
114159,Fritz,Von Bissing,,18860909,GER,1886-09-09
114160,Ernest S,Wills,,,GBR,
114161,Frederick Noel,Warden,,18700709,GBR,1870-07-09
114162,Clement Haughton Langston,Cazalet,,18790716,GBR,1879-07-16
114163,Henry,Pollard,,,GBR,
114164,Ar,Sawyer,,,GBR,
114165,Fh,Bryant,,,GBR,
114166,Henry,Wilson Fox,,18630818,GBR,1863-08-18
114167,Sirdar Nihal,Singh,,18820000,IND,
114168,Pierre,Verde Delisle,,,FRA,
114169,Wylie Cameron,Grant,,18791124,USA,1879-11-24
114170,Frank H,Pearce,,,GBR,
114171,George Mieville,Simond,,18670123,GBR,1867-01-23
114172,Willie,Lemaire De Warze,,,BEL,
114173,Harry,Kitson,,18740617,RSA,1874-06-17
114174,George Courtenay,Ball Greene,,18701125,IRL,1870-11-25
114175,Robert Branks,Powell,,18810402,CAN,1881-04-02
114176,Count Elie De,Lastours,,,FRA,
114177,Charles Arthur Orpen,Tuckey,,18750824,GBR,1875-08-24
114178,Alfred Em,Taylor,,,GBR,
114179,Fritz W,Goldberg,,,GBR,
114180,Jack,Ridding,,18740000,GBR,
114181,Val,Miley,,18880000,IRL,
114182,George Aristides,Caridia Karidias,,18690220,GBR,1869-02-20
114183,Wp,Haviland,,,GBR,
114184,Captain,Foulkes,,,CAN,
114185,Arthur Westlake,Andrews,,18681212,GBR,1868-12-12
114186,John R,Richardson,,18740000,RSA,
114187,Ew,Timmis,,,GBR,
114188,Lionel Hunter,Escombe,,18760000,GBR,
114189,Kenneth,Powell,,18850408,GBR,1885-04-08
114190,Albert Davis,Prebble,,18731022,GBR,1873-10-22
114191,Peter,Hicks,,,GBR,
114192,Victor Reginald,Gauntlett,,18850000,RSA,
114193,Conway William,Blackwood Price,,18720728,GBR,1872-07-28
114194,Td,Stoward,,,GBR,
114195,Douglas W,Kitching,,,GBR,
114196,Wilberforce Vaughan,Eaves,,18671210,GBR,1867-12-10
114197,E,Yatman,,,GBR,
114198,Charles Richard Delabere,Pritchett,,18750419,GBR,1875-04-19
114199,Dunstan P,Rhodes,,18880000,GBR,
114200,Frank M,Pearson,,,GBR,
114201,Maurice,Germot,,18821117,FRA,1882-11-17
114202,Wg,Milburn,,,GBR,
114203,Ws,Andrews,,,GBR,
114204,Otway G,Toler,,,IRL,
114205,An,Other,,,GBR,
114206,Lawrence Edward,Milburn,,18810303,GBR,1881-03-03
114207,E Stanley,Knight,,,ARG,
114208,Rd,Nolan,,,GBR,
114209,Henry Bm,Knight,,,ARG,
114210,Wilmot Ernest,Lane,,18690320,GBR,1869-03-20
114211,Hb,Routledge,,,GBR,
114212,Hs,Fellowes,,,GBR,
114213,Bc,Hopson,,,GBR,
114214,Cj,Adams,,,GBR,
114215,Rf,Quennessen,,,FRA,
114216,Wjb,Blew,,,GBR,
114217,Evan,Gwynne Evans,,18770504,GBR,1877-05-04
114218,Charles Francois,Simond,,18731228,GBR,1873-12-28
114219,George,Coulson,,,GBR,
114220,Otto Pierre Nicolas,Blom,,18870319,NED,1887-03-19
114221,Robert W,Dudley,,,GBR,
114222,S,Glen Walker,,,GBR,
114223,L,Bidlake,,,GBR,
114224,Louis,Trasenter,,,BEL,
114225,David Marc Andrew Graham,Hawes,,18700416,GBR,1870-04-16
114226,Augustus H,Hendriks,,,GBR,
114227,James,Powell,,,GBR,
114228,Kenneth J,Ingram,,,GBR,
114229,T,Ennis,,,GBR,
114230,Leslie Oswald Sheridan,Poidevin,,18761105,AUS,1876-11-05
114231,Alfred Ernest,Crawley,,18690711,GBR,1869-07-11
